"key","contexto","uso","es","en"
"t_46bbd3206fd4","2daParte:Acto3/Casas/Casas2DespuesDeInvernadero/MisionIrZonaFogata","Objetivo de mision","VE A LA ZONA DE LA FOGATA","GO TO THE CAMPFIRE"
"t_6f1c3bf98d7d","2daParte:Acto3/Casas/Casas2DespuesDeInvernadero/MisionLilithDescansar","Objetivo de mision","VE A DESCANSAR A TU CASA","GO HOME AND REST"
"t_162319d926a7","2daParte:Acto3/Casas/Casas2DespuesDeInvernadero/MisionLilithJesal","Objetivo de mision","VE A LA DERECHA DE LAS CASAS Y BUSCA A JESAL","HEAD RIGHT OF THE HOUSES AND FIND JESAL"
"t_2b15e4d2fb4e","2daParte:Acto3/Casas/Casas2DespuesDeInvernadero/MisionPozoYBiblioteca","Objetivo de mision","VE AL POZO Y HABLA CON ORREN EN LA BIBLIOTECA","GO TO THE WELL AND TALK TO ORREN IN THE LIBRARY"
"t_6f7e980b44f2","2daParte:Acto3/Casas/Casas2DespuesDeInvernadero/VeAlComedor","Objetivo de mision","VE AL COMEDOR CON EL RESTO DE GENTE","GO TO THE DINING HALL WITH EVERYONE ELSE"
"t_c01dc8b3c90f","2daParte:Acto3/Comedor/ComedorParte1/CaelLilith","Dialogo","Lilith, encantado de conocerte. Mira, necesito que vayas al invernadero, dile a Nira que necesito hoja dulce.","Lilith, a pleasure. Listen, I need you to go to the greenhouse, tell Nira I need sweetleaf."
"t_b42c582ea6fb","2daParte:Acto3/Comedor/ComedorParte1/CaelLilith","Dialogo","La mezcla huele incompleta, y no pienso permitir que un detalle tan trivial arruine mi trabajo.","The mixture smells incomplete, and I will not let so trivial a detail ruin my work."
"t_87470f876e10","2daParte:Acto3/Comedor/ComedorParte1/CaelLilith","Dialogo","Díselo de mi parte. Ella entenderá la urgencia","Tell her it's from me. She'll understand the urgency"
"t_0fb4c72a019d","2daParte:Acto3/Comedor/ComedorParte1/CaelLilith (+5)","Nombre de hablante","Cael","Cael"
"t_52da1bcd6536","2daParte:Acto3/Comedor/ComedorParte1/InvernaderoAbierto","Dialogo","Has desbloqueado el invernadero, ve a la parte derecha en las casas para acceder a él","You've unlocked the greenhouse, go to the right side of the houses to get to it"
"t_bc7eaef7dd8a","2daParte:Acto3/Comedor/ComedorParte1/OrrenLilithComedor","Dialogo","Yo soy Orren. Me ocupo de que las herramientas y todo el material estén en orden. Si algo se rompe, viene a mí. Nada más, nada menos.","I'm Orren. I make sure the tools and all the equipment stay in order. If something breaks, it comes to me. Nothing more, nothing less."
"t_c1a1b57fec4c","2daParte:Acto3/Comedor/ComedorParte1/OrrenLilithComedor","Dialogo","Vaya, parece que tienes mucho control sobre lo que pasa aquí.","Wow, sounds like you have a lot of control over what happens here."
"t_2c8ff5728226","2daParte:Acto3/Comedor/ComedorParte1/OrrenLilithComedor","Dialogo","Control es relativo. Solo aseguro que las cosas funcionen. No más misterios.","Control is relative. I just make sure things work. No mysteries."
"t_df8d216cccc6","2daParte:Acto3/Comedor/ComedorParte1/SairaLilithComedor","Dialogo","Yo soy Saira. Mi trabajo es vigilar los hilos, asegurándome de que los lazos entre todos estén intactos. Es un poco abstracto, pero importante.","I'm Saira. My job is to watch the threads, making sure the bonds between everyone stay intact. It's a bit abstract, but important."
"t_030dbe775810","2daParte:Acto3/Comedor/ComedorParte1/SairaLilithComedor","Dialogo","Los hilos, te refieres a relaciones entre las personas?","The threads, you mean relationships between people?"
"t_cb02e902a461","2daParte:Acto3/Comedor/ComedorParte1/SairaLilithComedor","Dialogo","No exactamente. No son visibles, pero están ahí. Vigilar que no se rompan evita problemas mayores.","Not exactly. They aren't visible, but they're there. Making sure they don't break prevents bigger problems."
"t_da9f7ecadb3b","2daParte:Acto3/Comedor/ComedorParte1/SairaLilithComedor (+2)","Nombre de hablante","Saira","Saira"
"t_5470997cdf76","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Dialogo","Anda Lilith, ¿qué tal te va por aquí? … ya sabes, me encargo de que todo siga su curso.","So, Lilith, how's it going here? … you know, I make sure everything keeps running its course."
"t_406fdc6d98ba","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Opcion de dialogo","Me estoy adaptando poco a poco. Todo sigue siendo… distinto.","I'm adjusting little by little. Everything still feels… different."
"t_82471de58ab9","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Opcion de dialogo","Aún hay cosas que me cuesta asimilar.","There are still things I can't take in."
"t_fe8989e66135","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Opcion de dialogo","Supongo que siempre hay algo que vigilar, ¿no?","I guess there's always something to watch, right?"
"t_d24e3e64d7f6","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Dialogo","Es normal. Cada día tiene su rutina, aunque a veces cambie la forma de mirarla.","That's normal. Every day has its routine, even if the way you look at it changes."
"t_c3af3a7bd71e","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Dialogo","Nos pasa a todos. Lo raro no desaparece… solo deja de doler.","Happens to us all. The strangeness never leaves… it just stops hurting."
"t_9d55eb04e2b5","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor","Dialogo","Siempre. Y cuando no lo hay, es cuando más atención conviene prestar.","Always. And when there isn't, that's when it pays to watch most closely."
"t_94f85995c749","2daParte:Acto3/Comedor/ComedorParte1/SennaLilithComedor (+1)","Nombre de hablante","Mary","Mary"
"t_e0bfccbb0c0a","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","¿Por qué…? ¿Por qué él…? ¿Por qué Nube…?","Why…? Why him…? Why Nube…?"
"t_22d3e3cc71ed","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","Amara no… no llores así por favor… vamos a… podemos…","Amara no… please don't cry like that… we're going to… we can…"
"t_099d3bc80cda","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","¡ERA SOLO UN BEBÉ!","HE WAS ONLY A BABY!"
"t_8dc94f6b6da7","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","Solo… solo quería estar cerca… solo quería saltar… respirar… vivir…","He just… he just wanted to be close… he just wanted to hop… to breathe… to live…"
"t_fa37566d844d","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","¿Quién haría algo así…? ¿Quién… quién sería capaz…? Nube nunca hizo daño a nadie… nunca…","Who would do something like that…? Who… who could even be capable…? Nube never hurt anyone… never…"
"t_b466ab66087f","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","Estoy aquí, estoy contigo… no estás sola te lo juro","I'm here, I'm with you… you're not alone, I swear"
"t_ecd7aa3adcbb","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","¿Y si le pasa lo mismo al bebé, Lin? ¿Y si… si este lugar lo consume… igual que a Nube…?","What if the same thing happens to the baby, Lin? What if… if this place consumes him… just like Nube…?"
"t_15cb65f82ca0","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","No sé qué hacer… no sé cómo proteger a nadie…","I don't know what to do… how to protect anyone…"
"t_b0da1b986ba6","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","Se suponía que este era un hogar...","This was supposed to be a home..."
"t_ff676e6ec384","2daParte:Acto3/Comedor/ComedorParte2/EntranLinYAmara","Dialogo","Vamonos Amara, te vendrá bien descansar","Let's go, Amara, some rest will do you good"
"t_c5e6acb6da16","2daParte:Acto3/Comedor/ComedorParte2/IntroParaLinYAmara","Dialogo","Hola chicos, ¿que tal vuestro día?","Hi you two, how's your day going?"
"t_2a440b2d75b9","2daParte:Acto3/Comedor/ComedorParte2/IntroParaLinYAmara","Dialogo","Un momento, ¿esos no son Lin y Amara?","Wait a second, aren't those Lin and Amara?"
"t_ad864623b072","2daParte:Acto3/Comedor/Nota14","Nota de lore","REGISTRO DE ARMONÍA EMOCIONAL 
Escrito por: Saira 

A veces el comedor hace demasiado ruido, pero no por las voces, sino por los hilos. Puedo verlos vibrar en el pecho de cada hermano. El de Jesal es verde y tranquilo, como la tierra húmeda. El de Daín es de un gris metálico, tenso, siempre a punto de romperse por la presión, pero atado con una fuerza increíble hacia Cael. 

Pero los hilos más extraños son los de los líderes. El de Alpha es de un oro cegador; se extiende por toda la sala y se enreda en el cuello de los demás, dictando cómo deben sentirse. Delta no tiene color; su hilo es negro, frío. 

Hoy se ha sentado la chica nueva, Lilith. Su hilo está completamente deshilachado, flotando en el aire, buscando desesperadamente dónde agarrarse para no caer al vacío. He visto el hilo de Alpha acercarse al de ella, rodeándola despacio.","EMOTIONAL HARMONY LOG 
Written by: Saira 

Sometimes the dining hall is too loud, but not because of the voices — because of the threads. I can see them vibrating in the chest of every brother. Jesal's is green and calm, like wet earth. Daín's is a metallic gray, tense, always about to snap from the pressure, but tied with incredible force toward Cael. 

But the strangest threads are the ones belonging to the leaders. Alpha's is a blinding gold; it stretches across the whole room and coils around the necks of the others, dictating how they are supposed to feel. Delta has no color; that thread is black, cold. 

Today the new girl sat down, Lilith. Her thread is completely frayed, floating in the air, desperately looking for something to hold on to so it will not fall into the void. I saw Alpha's thread move toward hers, slowly circling her."
"t_4b95263ac492","2daParte:Acto3/EntradaBosque/AmaraYNIraDIalogo (+5)","Nombre de hablante","Nira","Nira"
"t_3ba56c4a0886","2daParte:Acto3/EntradaBosque/AmaraYNIraDIalogo","Dialogo","Lilith! Te esperamos en la fogata.","Lilith! We're waiting at the campfire."
"t_7788176e74c9","2daParte:Acto3/EntradaBosque/AmaraYNIraDIalogo","Dialogo","Eso, no tardes.","Yeah, don't be long."
"t_7c3e4a625e71","2daParte:Acto3/EntradaBosque/AmaraYNIraDIalogo","Dialogo","Claro! Enseguida os alcanzo","Sure! I'll catch up in a sec"
"t_013d4cc27ecc","2daParte:Acto3/EntradaBosque/TodaviaNOBosque","Dialogo","Esta zona se desbloquea en la parte final de este acto.","This area unlocks in the final part of this act."
"t_5b4d8bb6af2e","2daParte:Acto3/EntradaJardin/MisionBuscarAmara","Objetivo de mision","BUSCA A AMARA EN LA ZONA DE LAS CASAS","FIND AMARA OVER BY THE HOUSES"
"t_eb0d841e1014","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","Lilith, Alpha me dijo que vendrías. Dijo que sería bueno salir un rato. Respirar. Como antes.","Lilith, Alpha told me you'd come. He said it would be good to get out for a while. To breathe. Like before."
"t_c6a7f51d2058","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","A veces siento que aquí… todo pasa muy rápido. Y una no tiene tiempo de entender lo que siente.","Sometimes I feel like here… everything happens so fast. And you don't have time to understand what you feel."
"t_e734550c9adb","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","Sí… creo que nos vendrá bien. Alpha dice que es importante cuidarnos entre nosotras.","Yeah… I think it'll do us good. Alpha says it's important that we take care of each other."
"t_76a493c27292","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","Eso dijo… Me alegra que vengas conmigo. Contigo es más fácil… no pensar tanto.","That's what he said… I'm glad you're coming. With you it's easier… not to think so much."
"t_e75da798ae13","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","Podemos ir donde nos dijo, cerca del antiguo granero.","We can go where he told us, near the old barn."
"t_46ebd748bc77","2daParte:Acto3/EntradaJardin/NiraLaberintoDialogo","Dialogo","Gracias. De verdad. A veces siento que, si paro todo se me cae encima. Pero así… así estoy bien.","Thank you. Really. Sometimes I feel like if I stop, everything falls on me. But like this… like this I'm okay."
"t_a2009a3d795d","2daParte:Acto3/Fogata/AmaraFogataDialogo","Dialogo","Él siempre saltaba alrededor del fuego","He always used to hop around the fire"
"t_342c7e55ad4b","2daParte:Acto3/Fogata/AmaraFogataDialogo","Dialogo","No debería doler tanto algo tan pequeño... Pero duele.","Something so small shouldn't hurt this much... But it does."
"t_c2c93fd74a40","2daParte:Acto3/Fogata/LiilthRecogerPertenencias","Dialogo","Has recogido el peluche de Amara y el lazo de NIra","You picked up Amara's stuffed toy and Nira's ribbon"
"t_1ff25f1c8d95","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Lilith cálmate. Sé que duele. Sé lo que has visto pero gritar y llorar sola no traerá nada de vuelta.","Lilith, calm yourself. I know it hurts. I know what you saw, but screaming and crying alone won't bring anything back."
"t_b154122a6384","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","¡No… no puedo… yo… yo debía protegerlas!","No… I can't… I… I was supposed to protect them!"
"t_e88e8e79b36b","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Lo sé… lo sé, tu corazón es puro. Siempre has querido cuidar de los demás. Esa es la razón por la que te confío estas tareas.","I know… I know, your heart is pure. You have always wanted to care for others. That is why I entrust you with these tasks."
"t_6f91a43f9861","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Pero hay momentos en los que incluso los mejores de nosotros no podemos cambiar lo que ha sucedido.","But there are moments when even the best of us cannot change what has already happened."
"t_fb9aa030e930","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Yo… yo las dejé… no debí…","I… I left them… I shouldn't…"
"t_5ba7235c3f1f","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","La culpa no te pertenece por completo, Lilith. Has hecho lo que estaba a tu alcance.","The blame is not entirely yours, Lilith. You did what was within your reach."
"t_31fb8074b162","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Nadie sabrá la verdad de lo que ocurrió, y Delta se encargará de cubrirlo. Nadie te juzgará.","No one will know the truth of what happened, and Delta will see that it is covered. No one will judge you."
"t_afb7c1887be1","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Ahora necesitas recuperar tu fuerza, tu claridad aunque tu corazón esté herido.","Now you must recover your strength, your clarity, even if your heart is wounded."
"t_3b663474a7e6","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","¿De verdad… nadie lo sabrá?","Really… no one will know?"
"t_80834ae7ee01","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Sí. Confía en mí. Ven, tranquilízate. Respira. Deja que el mundo se calme alrededor de ti un instante.","Yes. Trust me. Come, be still. Breathe. Let the world grow quiet around you for a moment."
"t_13c2746a34e8","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Recuerda, esta familia, todos nosotros nos sostenemos entre nosotros.","Remember, this Family, all of us, we hold one another up."
"t_cfe063dd260e","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Nadie queda atrás, ni siquiera cuando parece que todo se ha perdido.","No one is left behind, not even when it seems that all is lost."
"t_07c1a03298e3","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Confía en mí, Lilith. Confía en la familia. Te devolveré tu fuerza.","Trust me, Lilith. Trust the Family. I will give you back your strength."
"t_0e30ca646919","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Toma esto. Te ayudará a calmar tu mente, a que tu corazón deje de desgarrarse por un momento.","Take this. It will help calm your mind, and stop your heart from tearing itself apart for a moment."
"t_5c733d50c441","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Déjate sostener, Lilith. La familia siempre te levantará.","Let yourself be held, Lilith. The Family will always lift you up."
"t_6f32ad790645","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","*Bebes el néctar de la botella que te da Alpha*","*You drink the Nectar from the bottle Alpha gives you*"
"t_712c5a41ebe4","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Lilith, ahora debes alimentar el árbol con las esencias que te han confiado.","Lilith, now you must feed the Tree with the essences that were entrusted to you."
"t_e8f502d7a7c2","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","S-sí… lo haré… todo lo que me digas…","Y-yes… I'll do it… whatever you tell me…"
"t_6ee557af1117","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","Coge el peluche de Amara, su amor y cuidado están ligados a ella. No te olvides del lazo de Nira. Su ternura y paciencia…","Take Amara's stuffed toy, her love and her care are bound to it. And don't forget Nira's ribbon. Her tenderness and patience…"
"t_a72247f23de4","2daParte:Acto3/Fogata/LilithAlphaFOgata","Dialogo","S-sí… iré… tal como dices…","Y-yes… I'll go… as you say…"
"t_3ce1609442c3","2daParte:Acto3/Fogata/LilithDialogoMuertas","Dialogo","No... No... No... No...","No... No... No... No..."
"t_168d3eca0fd3","2daParte:Acto3/Fogata/LilithDialogoMuertas","Dialogo","Yo... yo no debería haberme ido...","I... I never should have left..."
"t_3ca2a4ab18f5","2daParte:Acto3/Fogata/LilithDialogoMuertas","Dialogo","Dije que volvería... lo dije...","I said I'd come back... I said it..."
